-0.03937853885448011,0.030867928737108575,-0.09825427828715752,-0.19634793509312704,0.10024531330891798,-0.05540463533053004,-0.10459015794039367,-0.2176752306497671,-0.27591003332332475,-0.08997713458560677,-0.15343910388636403,-0.09803830922891628,-0.15388656624962144,-0.16890414740001714,-0.09384239864061562,-0.05675608368627216
-0.040085177105046624,0.03142184617020603,-0.10001742728504405,-0.19987135077569673,0.10204419094340508,-0.05639885796352109,-0.10646700274935403,-0.22158135943596796,-0.2808611714034306,-0.09159175226376692,-0.15619253108536277,-0.09979758271486328,-0.1566480230513115,-0.17193509102322366,-0.09552637753707552,-0.057774557729539294
-0.04079181535561314,0.031975763603303495,-0.10178057628293058,-0.2033947664582664,0.1038430685778922,-0.05739308059651213,-0.1083438475583144,-0.22548748822216882,-0.28581230948353636,-0.0932063699419271,-0.15894595828436148,-0.10155685620081024,-0.15940947985300155,-0.1749660346464302,-0.0972103564335354,-0.05879303177280642
-0.041498453606179646,0.03252968103640095,-0.1035437252808171,-0.20691818214083604,0.1056419462123793,-0.05838730322950317,-0.11022069236727475,-0.2293936170083697,-0.29076344756364214,-0.09482098762008727,-0.16169938548336021,-0.10331612968675724,-0.16217093665469162,-0.1779969782696367,-0.09889433532999528,-0.059811505816073536
-0.04220509185674615,0.033083598469498404,-0.10530687427870361,-0.2104415978234057,0.10744082384686639,-0.05938152586249421,-0.1120975371762351,-0.23329974579457052,-0.2957145856437479,-0.09643560529824743,-0.16445281268235892,-0.10507540317270422,-0.16493239345638164,-0.1810279218928432,-0.10057831422645513,-0.06082997985934066
-0.04291173010731266,0.033637515902595866,-0.10707002327659013,-0.21396501350597535,0.10923970148135348,-0.06037574849548525,-0.11397438198519547,-0.23720587458077133,-0.3006657237238537,-0.09805022297640759,-0.16720623988135763,-0.10683467665865119,-0.16769385025807168,-0.1840588655160497,-0.10226229312291502,-0.06184845390260778
-0.043618368357879175,0.03419143333569332,-0.10883317227447666,-0.21748842918854502,0.11103857911584057,-0.06136997112847629,-0.11585122679415584,-0.2411120033669722,-0.3056168618039595,-0.09966484065456777,-0.16995966708035634,-0.10859395014459819,-0.17045530705976172,-0.1870898091392562,-0.10394627201937488,-0.06286692794587491
-0.04432500660844568,0.034745350768790775,-0.11059632127236318,-0.22101184487111472,0.11283745675032768,-0.06236419376146733,-0.11772807160311619,-0.24501813215317303,-0.3105679998840653,-0.10127945833272793,-0.17271309427935505,-0.11035322363054517,-0.1732167638614518,-0.1901207527624627,-0.10563025091583476,-0.06388540198914203
-0.045031644859012204,0.035299268201888244,-0.11235947027024971,-0.2245352605536844,0.1146363343848148,-0.06335841639445838,-0.11960491641207657,-0.24892426093937392,-0.31551913796417114,-0.10289407601088812,-0.17546652147835382,-0.11211249711649217,-0.17597822066314187,-0.19315169638566926,-0.10731422981229466,-0.06490387603240916
-0.045738283109578705,0.0358531856349857,-0.11412261926813622,-0.22805867623625403,0.11643521201930188,-0.06435263902744942,-0.1214817612210369,-0.2528303897255747,-0.3204702760442769,-0.10450869368904828,-0.17821994867735252,-0.11387177060243914,-0.17873967746483188,-0.1961826400088757,-0.10899820870875451,-0.06592235007567628
-0.04644492136014522,0.03640710306808315,-0.11588576826602276,-0.2315820919188237,0.118234089653789,-0.06534686166044047,-0.12335860602999726,-0.2567365185117756,-0.3254214141243827,-0.10612331136720846,-0.18097337587635123,-0.11563104408838613,-0.18150113426652192,-0.19921358363208225,-0.1106821876052144,-0.06694082411894339
-0.04764243010644353,0.03757968886005638,-0.11858600314901359,-0.23734685027075067,0.12124042363232211,-0.0669150274445886,-0.1263686455353331,-0.2629383813324246,-0.3333693690431933,-0.10875449832196045,-0.1853588564776473,-0.11840309698279715,-0.18594832738682926,-0.2040201773149967,-0.1132954434911038,-0.06849754773656505
-0.05013471276759562,0.0424712805884454,-0.12119067578422923,-0.24718337593255962,0.12705558831190186,-0.06895569323927314,-0.13084563158623724,-0.2714684448912799,-0.3452731196599616,-0.11312979977830356,-0.19154494209967024,-0.12197873780972517,-0.19276700249016934,-0.21056725727169373,-0.11621362441851399,-0.06996376956588023
-0.05262699542874767,0.04736287231683432,-0.12379534841944485,-0.25701990159436844,0.13287075299148146,-0.07099635903395765,-0.1353226176371412,-0.27999850845013513,-0.3571768702767297,-0.11750510123464655,-0.197731027721693,-0.1255543786366531,-0.19958567759350931,-0.21711433722839066,-0.11913180534592413,-0.07142999139519536
-0.05511927808989976,0.05225446404522334,-0.1264000210546605,-0.2668564272561775,0.1386859176710612,-0.07303702482864219,-0.1397996036880453,-0.28852857200899046,-0.36908062089349797,-0.12188040269098964,-0.2039171133437159,-0.12913001946358113,-0.20640435269684942,-0.22366141718508764,-0.12204998627333433,-0.07289621322451052
-0.05761156075105183,0.057146055773612314,-0.12900469368987616,-0.27669295291798635,0.14450108235064085,-0.07507769062332673,-0.14427658973894936,-0.29705863556784573,-0.38098437151026615,-0.12625570414733267,-0.21010319896573876,-0.13270566029050912,-0.21322302780018945,-0.23020849714178465,-0.1249681672007445,-0.07436243505382568
-0.06010384341220391,0.062037647502001275,-0.13160936632509176,-0.28652947857979527,0.15031624703022053,-0.07711835641801124,-0.14875357578985338,-0.305588699126701,-0.39288812212703433,-0.13063100560367574,-0.2162892845877616,-0.1362813011174371,-0.22004170290352945,-0.23675557709848163,-0.12788634812815464,-0.07582865688314085
-0.06259612607335598,0.06692923923039025,-0.1342140389603074,-0.29636600424160414,0.1561314117098002,-0.07915902221269576,-0.15323056184075742,-0.3141187626855563,-0.4047918727438025,-0.1350063070600188,-0.22247537020978445,-0.13985694194436507,-0.2268603780068695,-0.2433026570551786,-0.13080452905556483,-0.07729487871245601
-0.06508840873450804,0.07182083095877922,-0.13681871159552306,-0.30620252990341307,0.16194657638937987,-0.08119968800738028,-0.15770754789166147,-0.32264882624441155,-0.4166956233605707,-0.13938160851636183,-0.22866145583180728,-0.1434325827712931,-0.23367905311020956,-0.24984973701187557,-0.13372270998297497,-0.07876110054177117
-0.06758069139566011,0.07671242268716819,-0.13942338423073866,-0.31603905556522194,0.1677617410689595,-0.08324035380206482,-0.16218453394256552,-0.3311788898032668,-0.4285993739773389,-0.14375690997270488,-0.23484754145383013,-0.14700822359822105,-0.24049772821354956,-0.2563968169685725,-0.13664089091038517,-0.0802273223710863
-0.07007297405681219,0.08160401441555716,-0.14202805686595432,-0.32587558122703086,0.17357690574853918,-0.08528101959674933,-0.16666151999346954,-0.3397089533621221,-0.44050312459410707,-0.1481322114290479,-0.24103362707585296,-0.15058386442514904,-0.2473164033168896,-0.2629438969252695,-0.1395590718377953,-0.08169354420040147
-0.07322386452510299,0.08778825266108033,-0.14532103735618693,-0.33831149607409094,0.18092877929243292,-0.08786094943442924,-0.172321589332452,-0.3504931619033345,-0.45555254693288283,-0.15366372511711307,-0.2488544407123979,-0.15510440006711787,-0.25593697381813213,-0.2712211008525152,-0.14324840796818206,-0.08354722815784371
-0.07637475499339379,0.0939724909066035,-0.14861401784641956,-0.350747410921151,0.1882806528363266,-0.09044087927210917,-0.17798165867143445,-0.3612773704445469,-0.4706019692716586,-0.15919523880517825,-0.2566752543489428,-0.15962493570908667,-0.2645575443193747,-0.27949830477976084,-0.14693774409856875,-0.08540091211528594
-0.07952564546168456,0.10015672915212663,-0.15190699833665217,-0.36318332576821105,0.19563252638022025,-0.09302080910978905,-0.18364172801041684,-0.37206157898575926,-0.48565139161043436,-0.1647267524932433,-0.26449606798548764,-0.16414547135105542,-0.2731781148206172,-0.2877755087070065,-0.15062708022895543,-0.08725459607272815
-0.08267653592997538,0.10634096739764985,-0.1551999788268848,-0.37561924061527124,0.20298439992411402,-0.095600738947469,-0.18930179734939934,-0.38284578752697174,-0.5007008139492103,-0.17025826618130857,-0.2723168816220326,-0.16866600699302428,-0.28179868532185987,-0.29605271263425226,-0.1543164163593422,-0.08910828003017039
-0.08582742639826617,0.11252520564317299,-0.1584929593171174,-0.38805515546233127,0.21033627346800762,-0.09818066878514888,-0.1949618666883817,-0.393629996068184,-0.5157502362879859,-0.17578977986937366,-0.28013769525857746,-0.17318654263499306,-0.29041925582310235,-0.3043299165614978,-0.15800575248972887,-0.09096196398761261
-0.08897831686655693,0.11870944388869611,-0.16178593980734998,-0.40049107030939124,0.2176881470119013,-0.10076059862282878,-0.20062193602736414,-0.4044142046093963,-0.5307996586267616,-0.18132129355743878,-0.28795850889512226,-0.17770707827696186,-0.29903982632434484,-0.31260712048874345,-0.16169508862011553,-0.09281564794505483
-0.09212920733484772,0.1248936821342193,-0.1650789202975826,-0.4129269851564514,0.22504002055579497,-0.1033405284605087,-0.20628200536634658,-0.41519841315060874,-0.5458490809655374,-0.18685280724550396,-0.29577932253166717,-0.18222761391893066,-0.30766039682558743,-0.32088432441598913,-0.16538442475050227,-0.09466933190249704
-0.09528009780313855,0.1310779203797425,-0.16837190078781525,-0.4253629000035115,0.23239189409968872,-0.10592045829818864,-0.21194207470532905,-0.4259826216918212,-0.5608985033043133,-0.19238432093356916,-0.30360013616821213,-0.1867481495608995,-0.3162809673268301,-0.3291615283432348,-0.16907376088088902,-0.09652301585993929
-0.09843098827142932,0.13726215862526564,-0.17166488127804785,-0.43779881485057154,0.2397437676435824,-0.10850038813586853,-0.21760214404431147,-0.43676683023303353,-0.575947925643089,-0.1979158346216343,-0.311420949804757,-0.19126868520286827,-0.3249015378280726,-0.3374387322704805,-0.1727630970112757,-0.09837669981738152
-0.1015818787397201,0.1434463968707888,-0.1749578617682805,-0.4502347296976316,0.24709564118747607,-0.11108031797354843,-0.22326221338329388,-0.4475510387742459,-0.5909973479818648,-0.20344734830969943,-0.3192417634413019,-0.19578922084483708,-0.33352210832931517,-0.3457159361977261,-0.17645243314166245,-0.10023038377482375
-0.10525521163555737,0.15065603046852472,-0.1787968443295129,-0.4647326170590786,0.25566651320178313,-0.1140880204744997,-0.229860766746173,-0.4601233539304415,-0.6085420829374917,-0.20989603048339808,-0.32835932950475083,-0.20105929685908094,-0.34357203723727747,-0.3553655656524745,-0.18075349022629728,-0.10239142311525247
-0.10892854453139467,0.15786566406626068,-0.1826358268907453,-0.4792305044205256,0.2642373852160902,-0.11709572297545097,-0.2364593201090522,-0.4726956690866372,-0.6260868178931187,-0.2163447126570968,-0.33747689556819993,-0.20632937287332478,-0.3536219661452399,-0.365015195107223,-0.1850545473109321,-0.10455246245568123
-0.11260187742723189,0.16507529766399656,-0.1864748094519777,-0.49372839178197253,0.2728082572303972,-0.12010342547640221,-0.2430578734719313,-0.4852679842428328,-0.6436315528487455,-0.22279339483079535,-0.34659446163164886,-0.21159944888756857,-0.36367189505320213,-0.3746648245619714,-0.1893556043955669,-0.10671350179610997
-0.11627521032306916,0.17228493126173244,-0.19031379201321014,-0.5082262791434194,0.28137912924470426,-0.12311112797735348,-0.24965642683481046,-0.49784029939902835,-0.6611762878043725,-0.229242077004494,-0.3557120276950978,-0.2168695249018124,-0.37372182396116443,-0.3843144540167198,-0.19365666148020172,-0.10887454113653869
-0.11994854321890641,0.1794945648594684,-0.19415277457444255,-0.5227241665048664,0.28995000125901127,-0.12611883047830474,-0.2562549801976896,-0.510412614555224,-0.6787210227599993,-0.23569075917819265,-0.3648295937585468,-0.22213960091605622,-0.38377175286912674,-0.39396408347146816,-0.19795771856483654,-0.11103558047696742
-0.12362187611474366,0.1867041984572043,-0.19799175713567496,-0.5372220538663134,0.2985208732733183,-0.12912653297925597,-0.26285353356056873,-0.5229849297114196,-0.6962657577156264,-0.2421394413518913,-0.3739471598219958,-0.2274096769303001,-0.39382168177708915,-0.4036137129262166,-0.20225877564947137,-0.11319661981739618
